cex;nama_token;ticker;sc;decimals
BINANCE;Epic Chain;EPIC;0x94314a14df63779c99c0764a30e0cd22fa78fc0e;18
BINANCE;SHIBA INU;SHIB;0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce;18
BINANCE;Ocean Protocol;OCEAN;0x967da4048cd07ab37855c090aaf366e4ce1b9f48;18
BINANCE;Gravity;G;0x9c7beba8f6ef6643abd725e45a4e8387ef260649;18
BINANCE;Eurite;EURI;0x9d1a7a3191102e9f900faa10540837ba84dcbae7;18
BINANCE;SSV Token;SSV;0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54;18
BINANCE;MetisDAO;METIS;0x9e32b13ce7f2e80a01932b42553652e053d6ed8e;18
BINANCE;Maker;MKR;0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2;18
BINANCE;Harvest Finance;FARM;0xa0246c9032bc3a600820415ae600c6388619a14d;18
BINANCE;DFI.Money;YFII;0xa1d0e215a23d7030842fc67ce582a6afa3ccab83;18
BINANCE;Stella;ALPHA;0xa1faa113cbe53436df28ff0aee54275c13b40975;18
BINANCE;Automata;ATA;0xa2120b9e674d3fc3875f415a7df52e382f141225;18
BINANCE;Wrapped Beacon ETH (WBETH);WBETH;0xa2e3356610840701bdf5611a53974510ae27e2e1;18
BINANCE;Turbo;TURBO;0xa35923162c49cf95e6bf26623385eb431ad920d3;18
BINANCE;Anchored EUR;AEUR;0xa40640458fbc27b6eefedea1e9c9e17d4cee7a21;18
BINANCE;TerraClassicUSD;USTC;0xa47c8bf37f92abed4a126bda807a7b7498661acd;18
BINANCE;StormX;STMX;0xa62cc35625b0c8dc1faea39d33625bb4c15bd71c;18
BINANCE;AVA;AVA;0xa6c0c097741d55ecd9a3a7def3a8253fd022ceb9;18
BINANCE;Bella Protocol;BEL;0xa91ac63d040deb1b7a5e4d4134ad23eb0ba07e14;18
BINANCE;Auction;AUCTION;0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096;18
BINANCE;AdEx;ADX;0xade00c28244d5ce17d72e40330b1c318cd12b7c3;18
BINANCE;Coin98;C98;0xae12c5930881c53715b369cec7606b70d8eb229f;18
BINANCE;Artificial Superintelligence Alliance;FET;0xaea46a60368a7bd060eec7df8cba43b7ef41ad85;18
BINANCE;Stargate Finance;STG;0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6;18
BINANCE;Treasure;MAGIC;0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a;18
BINANCE;Wormhole;W;0xb0ffa8000886e57f86dd5264b9582b2ad87b2b91;18
BINANCE;Memecoin;MEME;0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74;18
BINANCE;Beefy.Finance;BIFI;0xb1f1ee126e9c96231cc3d3fad7c08b4cf873b1f1;18
BINANCE;Hashflow;HFT;0xb3999f658c0391d94a37f7ff328f3fec942bcadc;18
BINANCE;Arbitrum;ARB;0xb50721bcf8d664c30412cfbc6cf7a15145234ad1;18
BINANCE;AEVO;AEVO;0xb528edbef013aff855ac3c50b381f253af13b997;18
BINANCE;Nexo;NEXO;0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206;18
BINANCE;IDEX;IDEX;0xb705268213d593b8fd88d3fdeff93aff5cbdcfae;18
BINANCE;BNB;BNB;0xb8c77482e45f1f44de1745f52c74426c631bdd52;18
BINANCE;Balancer;BAL;0xba100000625a3754423978a60c9317c58a424e3d;18
BINANCE;BAND;BAND;0xba11d00c5f74255f56a5e366f4f77f5a186d7f55;18
BINANCE;ARPA Network;ARPA;0xba50933c268f567bdc86e1ac131be072c6b0b71a;18
BINANCE;SuperRare;RARE;0xba5bde662c17e2adff1075610382b9b691296350;18
BINANCE;Axie Infinity;AXS;0xbb0e17ef65f82ab018d8edd776e8dd940327b28b;18
BINANCE;Loopring;LRC;0xbbbbca6a901c926f240b89eacb641d8aec7aeafd;18
BINANCE;Ethernity Chain;ERN;0xbbc2ae13b23d715c30720f079fcd9b4a74093505;18
BINANCE;Perpetual Protocol;PERP;0xbc396689893d065f41bc2c6ecbee5e0085233447;18
BINANCE;Beta Finance;BETA;0xbe1a001fe942f96eea22ba08783140b9dcc09d28;18
BINANCE;aelf;ELF;0xbf2179859fc6d5bee9bf9158632dc51678a4100e;18
BINANCE;Compound;COMP;0xc00e94cb662c3520282e6f5717214004a7f26888;18
BINANCE;Synthetix Network Token;SNX;0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f;18
BINANCE;COMBO;COMBO;0xc03fbf20a586fa89c2a5f6f941458e1fbc40c661;18
BINANCE;Ethereum Name Service;ENS;0xc18360217d8f7ab5e7c516566761ea12ce7f9d72;18
BINANCE;Spark;SPK;0xc20059e0317de91738d13af027dfc4a50781b066;18
BINANCE;RedStone;RED;0xc43c6bfeda065fe2c4c11765bf838789bd0bb5de;18
BINANCE;Usual;USUAL;0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e;18
BINANCE;First Digital USD;FDUSD;0xc5f0f7b66764f6ec8c8dff7ba683102295e16409;18
BINANCE;Tribe;TRIBE;0xc7283b66eb1eb5fb86327f08e1b5816b0720212b;18
BINANCE;The Graph;GRT;0xc944e90c64b2c07662a292be6244bdf05cda44a7;18
BINANCE;Starknet Token;STRK;0xca14007eff0db1f8135f4c25b34de49ab0d42766;18
BINANCE;Bio Protocol;BIO;0xcb1592591996765ec0efc1f92599a19767ee5ffa;18
BINANCE;Threshold;T;0xcdf7028ceab81fa0c6971208e83fa7872994bee5;18
BINANCE;Newton Protocol;NEWT;0xd0ec028a3d21533fdd200838f39c85b03679285d;18
BINANCE;OMG Network;OMG;0xd26114cd6ee289accf82350c8d8487fedb8a0c07;18
BINANCE;Terra Classic;LUNC;0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9;18
BINANCE;QuickSwap;QUICK;0xd2ba23de8a19316a638dc1e7a9adda1d74233368;18
BINANCE;Rocket Pool;RPL;0xd33526068d116ce69f19a9ee46f0bd304f21a51f;18
BINANCE;Curve;CRV;0xd533a949740bb3306d119cc777fa900ba034cd52;18
BINANCE;Tranchess;CHESS;0xd6123271f980d966b00ca4fca6c2c021f05e2e73;18
BINANCE;World Liberty Financial;WLFI;0xda5e1988097297dcdc1f90d4dfe7909e847cbef6;18
BINANCE;Alchemix;ALCX;0xdbdb4d16eda451d0503b854cf79d55697f90c8df;18
BINANCE;xMoney;UTK;0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c;18
BINANCE;COTI;COTI;0xddb3422497e61e13543bea06989c0789117555c5;18
BINANCE;Gitcoin;GTC;0xde30da39c46104798bb5aa3fe8b9e0e1f348163f;18
BINANCE;DeXe;DEXE;0xde4ee8057785a7e8e800db58f9784845a5c2cbd6;18
BINANCE;Standard Tokenization Protocol;STPT;0xde7d85157d9714eadf595045cc12ca4a5f3e2adb;18
BINANCE;CoW Protocol;COW;0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab;18
BINANCE;KyberNetwork;KNC;0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202;18
BINANCE;Injective;INJ;0xe28b3b32b6c345a34ff64674606124dd5aceca30;18
BINANCE;Caldera;ERA;0xe2ad0bf751834f2fbdc62a41014f84d67ca1de2a;18
BINANCE;0x;ZRX;0xe41d2489571d322189246dafa5ebde1f4699f498;18
BINANCE;SuperVerse;SUPER;0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55;18
BINANCE;Space and Time;SXT;0xe6bfd33f52d82ccb5b37e16d3dd81f9ffdabb195;18
BINANCE;QuarkChain;QKC;0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664;18
BINANCE;EigenLayer;EIGEN;0xec53bf9167f50cdeb3ae105f56099aaab9061f83;18
BINANCE;Enzyme;MLN;0xec67005c4e498ec7f55e092bd1d35cbc47c91892;18
BINANCE;Perlin;PERL;0xeca82185adce47f39c684352b0439f030f860318;18
BINANCE;Stafi;FIS;0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d;18
BINANCE;WalletConnect;WCT;0xef4461891dfb3ac8572ccf7c794664a8dd927945;18
BINANCE;Biconomy;BICO;0xf17e65822b568b3903685a7c9f496cf7656cc6c2;18
BINANCE;MyShell;SHELL;0xf2c88757f8d03634671208935974b60a2a28bdb3;18
BINANCE;ImmutableX;IMX;0xf57e7e7c23978c3caec3c3548e3d615c346e79ff;18
BINANCE;Enjin Coin;ENJ;0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c;18
BINANCE;Frontier;FRONT;0xf8c3527cc04340b208c854e985240c02f7b7793f;18
BINANCE;Heima;HEI;0xf8f173e20e15f3b6cb686fb64724d370689de083;18
BINANCE;IOST;IOST;0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab;18
BINANCE;Ondo;ONDO;0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3;18
BINANCE;Prometeus;PROM;0xfc82bb4ba86045af6f327323a46e80412b91b27d;18
BINANCE;Sahara AI;SAHARA;0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111;18
BINANCE;ether.fi;ETHFI;0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb;18
BINANCE;Reef;REEF;0xfe3e6a25e6b192a42a44ecddcd13796471735acf;18
BINANCE;AMP;AMP;0xff20817765cb7f73d4bde2e66e067e58d11095c2;18
BITGET;SLP;SLP;0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25;0
BITGET;TEL;TEL;0x467bccd9d29f223bce8043b84e8c8b282827790f;2
BITGET;TLM;TLM;0x888888848b652b3e3a0f34c96e00eec0f3a23f72;4
BITGET;Proton;XPR;0xd7efb00d12c2c13131fd319336fdf952525da2af;4
BITGET;UPCX;UPC;0x487d62468282bd04ddf976631c23128a425555ee;5
BITGET;D;D;0x33b481cbbf3c24f2b3184ee7cb02daad1c4f49a8;6
BITGET;AXL;AXL;0x467719ad09025fcc6cf6f8311755809d45a5e5f3;6
BITGET;NYM;NYM;0x525a8f6f3ba4752868cde25164382bfbae3990e1;6
BITGET;POWR;POWR;0x595832f8fc6bf59c85c527fec3740a1b7a361269;6
BITGET;XAUT;XAUT;0x68749665ff8d2d112fa859aa293f07a622782f38;6
BITGET;PYUSD;PYUSD;0x6c3ea9036406852006290770bedfcaba0e23a0e8;6
